,SEASON,Player,POS,AGE,TEAM,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ast_pct,blk_pct,bpm,dbpm,drb_pct,dws,fg3a_per_fga_pct,fta_per_fga_pct,mp,obpm,orb_pct,ows,per,stl_pct,tov_pct,trb_pct,ts_pct,usg_pct,vorp,ws,ws_per_48
7706,1983,Randy Smith,SG,34,ATL,2,,7.5,0.5,2.5,0.2,0.0,0.0,,0.5,2.5,0.2,0.2,2.0,2.0,1.0,0.0,0.5,0.5,2.0,0.5,0.0,0.0,0.5,3.0,39.0,0.0,8.8,4.2,6.7,0.0,0.0,0.8,15.0,4.6,0.0,0.0,19.4,3.3,0.0,3.4,0.444,19.9,0.0,0.1,0.196
7707,1983,Phil Smith,SG,30,SEA,2,,9.5,1.5,3.0,0.5,0.0,0.0,,1.5,3.0,0.5,0.5,0.0,0.0,,0.0,1.5,1.5,0.5,0.0,0.0,1.0,0.5,3.0,7.9,0.0,-8.8,-1.5,17.0,0.0,0.0,0.0,19.0,-7.4,0.0,0.0,5.6,0.0,25.0,7.5,0.5,16.8,0.0,0.0,-0.08
7708,1983,Jack Sikma,C,27,SEA,2,,37.5,5.5,15.5,0.355,0.0,0.5,0.0,5.5,15.0,0.367,0.355,4.0,6.0,0.667,3.0,10.0,13.0,5.5,1.0,1.0,2.5,3.5,15.0,21.7,1.6,1.5,1.8,28.8,0.1,0.032,0.387,75.0,-0.3,6.8,0.0,15.5,1.3,12.1,16.5,0.413,22.0,0.1,0.1,0.032
7709,1983,Lonnie Shelton,PF,27,SEA,2,,26.5,2.0,11.5,0.174,0.0,1.5,0.0,2.0,10.0,0.2,0.174,1.0,2.5,0.4,6.5,4.0,10.5,2.5,0.5,0.0,1.0,3.5,5.0,12.6,0.0,-8.6,-3.7,16.3,0.0,0.13,0.217,53.0,-4.9,20.8,-0.2,5.4,0.9,7.4,18.8,0.198,20.5,-0.1,-0.2,-0.137
7710,1983,Trent Tucker,SG,23,NYK,6,,14.2,1.5,2.5,0.6,0.2,0.3,0.5,1.3,2.2,0.615,0.633,1.2,1.7,0.7,0.3,1.2,1.5,0.8,0.3,0.0,0.3,1.2,4.3,8.2,0.0,2.9,0.8,9.6,0.0,0.133,0.667,85.0,2.1,2.8,0.2,12.0,1.2,9.3,6.2,0.67,10.7,0.1,0.2,0.135
7711,1983,Alvin Scott,SF,27,PHO,3,,20.7,2.0,4.3,0.462,0.0,0.0,,2.0,4.3,0.462,0.462,0.7,0.7,1.0,1.3,2.7,4.0,1.7,0.7,1.7,1.3,2.0,4.7,9.8,4.5,-1.1,1.3,14.0,0.1,0.0,0.154,62.0,-2.4,6.3,0.0,10.9,1.5,22.4,10.0,0.504,11.3,0.0,0.1,0.05
7712,1983,Danny Schayes,C,23,DEN,8,,20.4,2.6,5.4,0.488,0.0,0.0,,2.6,5.4,0.488,0.488,1.9,1.9,1.0,1.4,3.6,5.0,1.8,0.3,0.6,2.1,3.1,7.1,10.4,1.5,-3.5,0.4,18.0,0.1,0.0,0.349,163.0,-4.0,6.4,0.0,9.8,0.5,25.5,12.0,0.575,15.8,-0.1,0.1,0.023
7713,1983,Mike Sanders,SF,22,SAS,6,,4.2,1.2,2.2,0.538,0.0,0.0,,1.2,2.2,0.538,0.538,0.0,0.0,,0.3,1.2,1.5,0.7,0.0,0.0,0.0,0.5,2.3,21.2,0.0,4.8,0.5,26.8,0.0,0.0,0.0,25.0,4.4,8.5,0.1,21.1,0.0,0.0,18.1,0.538,19.8,0.0,0.1,0.212
7714,1983,Dan Roundfield,PF,29,ATL,3,,41.3,8.0,16.7,0.48,0.0,0.3,0.0,8.0,16.3,0.49,0.48,1.7,3.7,0.455,2.0,12.0,14.0,3.3,1.3,1.3,3.7,1.7,17.7,14.5,1.8,3.1,1.7,29.2,0.3,0.02,0.22,124.0,1.4,5.1,-0.2,15.4,1.6,16.7,17.5,0.483,23.4,0.2,0.2,0.063
7715,1983,Tree Rollins,C,27,ATL,3,,39.3,4.3,9.0,0.481,0.0,0.0,,4.3,9.0,0.481,0.481,1.0,3.0,0.333,3.3,6.7,10.0,1.0,0.3,3.3,2.0,4.0,9.7,4.0,4.7,-0.5,1.2,17.1,0.2,0.0,0.333,118.0,-1.7,9.0,-0.1,10.3,0.4,16.2,13.1,0.468,13.8,0.0,0.2,0.063
7716,1983,Dave Robisch,C,33,DEN,3,,7.3,0.3,2.3,0.143,0.0,0.0,,0.3,2.3,0.143,0.143,0.0,0.7,0.0,1.0,2.0,3.0,0.3,0.0,0.3,0.0,0.7,0.7,5.0,2.2,-8.9,-2.7,27.6,0.0,0.0,0.286,22.0,-6.2,12.9,-0.1,2.9,0.0,0.0,20.0,0.127,13.9,0.0,-0.1,-0.131
7717,1983,Andrew Toney,SG,25,PHI,12,,29.8,7.3,15.4,0.47,0.0,0.4,0.0,7.3,15.0,0.483,0.47,4.3,5.8,0.754,0.9,1.4,2.3,4.6,0.9,0.1,3.8,3.6,18.8,24.9,0.2,-0.2,-2.2,5.2,0.4,0.027,0.373,357.0,2.0,3.5,0.3,15.5,1.5,17.3,4.4,0.525,30.4,0.2,0.6,0.083
7718,1983,Darnell Valentine,PG,23,POR,7,,29.3,4.9,11.4,0.425,0.1,0.3,0.5,4.7,11.1,0.423,0.431,2.3,3.0,0.762,0.7,1.4,2.1,8.7,1.4,0.4,2.7,3.0,12.1,42.4,0.8,2.6,0.1,5.5,0.1,0.025,0.263,205.0,2.5,2.7,0.1,15.8,2.4,17.6,4.1,0.476,22.2,0.2,0.3,0.062
7719,1983,Rick Robey,C,27,BOS,5,,5.8,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.4,0.8,0.5,0.6,1.0,1.6,0.2,0.0,0.0,0.4,0.8,0.4,4.3,0.0,-10.1,-2.8,18.6,0.0,0.25,1.0,29.0,-7.3,11.0,-0.1,-1.0,0.0,25.8,14.8,0.174,11.2,-0.1,-0.1,-0.101
7720,1983,Dominique Wilkins,SF,23,ATL,3,,36.3,5.7,14.0,0.405,0.3,0.3,1.0,5.3,13.7,0.39,0.417,4.0,4.7,0.857,2.7,2.3,5.0,0.3,0.7,0.3,3.3,3.0,15.7,1.5,0.5,-3.6,-2.1,6.5,0.1,0.024,0.333,109.0,-1.5,7.8,-0.1,8.5,0.9,17.2,7.1,0.488,23.6,0.0,0.0,-0.003
7721,1983,Kyle Macy,PG,25,PHO,3,,24.0,5.0,11.7,0.429,0.0,1.0,0.0,5.0,10.7,0.469,0.429,1.7,2.3,0.714,0.7,2.0,2.7,3.0,0.3,0.0,0.3,2.0,11.7,17.6,0.0,-3.4,-2.0,9.1,0.0,0.086,0.2,72.0,-1.4,2.7,0.1,13.8,0.7,2.6,5.7,0.46,21.3,0.0,0.1,0.073
7722,1983,Brian Winters,SG,30,MIL,9,,26.7,4.0,9.3,0.429,0.3,1.2,0.273,3.7,8.1,0.452,0.446,1.6,1.9,0.824,0.8,1.7,2.4,3.6,0.7,0.4,1.9,2.4,9.9,19.3,1.0,0.4,-0.9,7.2,0.2,0.131,0.202,240.0,1.3,3.1,0.1,11.4,1.3,15.7,5.1,0.486,19.0,0.1,0.3,0.07
7723,1983,Sly Williams,PF,25,NYK,5,,16.4,3.2,8.2,0.39,0.2,0.2,1.0,3.0,8.0,0.375,0.402,0.6,0.6,1.0,2.0,2.2,4.2,1.2,0.6,0.2,2.4,0.8,7.2,11.6,0.7,-3.0,-2.3,15.6,0.1,0.024,0.073,82.0,-0.7,14.3,-0.2,10.1,1.8,22.1,14.9,0.425,28.2,0.0,-0.2,-0.089
7724,1983,Rob Williams,PG,21,DEN,7,,19.1,3.4,7.7,0.444,0.3,0.4,0.667,3.1,7.3,0.431,0.463,1.0,1.0,1.0,0.3,1.6,1.9,5.3,1.1,0.1,2.7,3.9,8.1,35.5,0.4,-3.6,0.1,8.3,0.1,0.056,0.13,134.0,-3.7,1.4,-0.1,11.3,2.6,25.0,4.7,0.499,22.0,-0.1,-0.1,-0.02
7725,1983,Gus Williams,PG,29,SEA,2,,40.5,13.0,23.5,0.553,0.0,1.0,0.0,13.0,22.5,0.578,0.553,6.5,7.5,0.867,2.0,1.5,3.5,4.0,2.5,0.0,3.0,2.5,32.5,19.7,0.0,9.9,2.8,4.0,0.0,0.043,0.319,81.0,7.1,4.2,0.3,27.1,3.1,10.1,4.1,0.606,29.4,0.2,0.4,0.223
7726,1983,Buck Williams,PF,22,NJN,2,,42.5,5.5,11.0,0.5,0.0,0.0,,5.5,11.0,0.5,0.5,8.0,10.0,0.8,4.5,7.0,11.5,2.0,1.0,1.0,2.5,6.0,19.0,6.3,1.4,-0.3,-0.4,20.0,0.0,0.0,0.909,85.0,0.1,11.7,0.2,17.1,1.2,14.0,15.6,0.617,17.2,0.0,0.3,0.146
7727,1983,Jamaal Wilkes,SF,29,LAL,15,,39.3,9.1,18.2,0.498,0.0,0.1,0.0,9.1,18.1,0.502,0.498,1.8,2.9,0.614,2.8,3.2,6.0,3.4,1.3,0.7,2.2,3.4,19.9,12.4,1.0,0.2,-1.3,8.8,0.3,0.007,0.161,589.0,1.5,8.0,0.6,15.2,1.6,10.1,8.4,0.511,22.5,0.3,1.0,0.08
7728,1983,Kiki Vandeweghe,PF,24,DEN,8,,39.6,10.9,20.0,0.544,0.0,0.5,0.0,10.9,19.5,0.558,0.544,5.0,6.3,0.8,0.8,5.8,6.5,4.0,0.5,0.9,1.5,2.0,26.8,14.8,1.1,3.4,-0.2,14.7,0.1,0.025,0.313,317.0,3.6,1.8,0.8,20.1,0.6,6.2,8.0,0.588,23.7,0.4,0.9,0.143
7729,1983,Rory White,SF,23,PHO,3,,13.3,2.3,4.7,0.5,0.0,0.3,0.0,2.3,4.3,0.538,0.5,0.7,1.3,0.5,0.3,3.0,3.3,0.0,0.0,0.0,0.3,1.3,5.3,0.0,0.0,-6.5,-2.5,24.5,0.0,0.071,0.286,40.0,-3.9,2.5,0.0,10.3,0.0,6.0,12.9,0.508,16.5,0.0,0.0,0.048
7730,1983,Paul Westphal,SG,32,NYK,6,,26.0,3.7,8.3,0.44,0.5,1.3,0.375,3.2,7.0,0.452,0.47,1.7,2.2,0.769,0.0,1.3,1.3,5.7,0.3,0.3,1.5,2.2,9.5,31.8,0.7,1.5,-1.1,6.0,0.0,0.16,0.26,156.0,2.7,0.0,0.2,13.0,0.6,13.9,3.0,0.511,17.7,0.1,0.3,0.077
7731,1983,Scott Wedman,SF,30,BOS,6,,11.0,2.3,4.0,0.583,0.0,0.3,0.0,2.3,3.7,0.636,0.583,0.2,0.3,0.5,0.5,1.8,2.3,0.0,0.2,0.0,0.7,1.8,4.8,0.0,0.0,-2.8,-0.4,17.9,0.1,0.083,0.083,66.0,-2.4,4.8,0.0,10.8,0.8,13.9,11.4,0.583,18.3,0.0,0.1,0.076
7732,1983,Marvin Webster,C,30,NYK,6,,19.2,1.2,3.0,0.389,0.0,0.0,,1.2,3.0,0.389,0.389,2.3,3.7,0.636,2.2,2.5,4.7,0.5,0.0,1.2,0.7,3.0,4.7,3.4,3.5,-0.4,-0.1,15.1,0.1,0.0,1.222,115.0,-0.3,13.2,0.1,10.1,0.0,12.6,14.2,0.506,11.7,0.0,0.2,0.093
7733,1983,Foots Walker,PG,31,NJN,2,,18.0,1.0,3.0,0.333,0.0,0.0,,1.0,3.0,0.333,0.333,1.5,1.5,1.0,0.0,0.0,0.0,5.5,0.0,0.0,1.0,0.5,3.5,37.3,0.0,-2.2,-2.4,0.0,0.0,0.0,0.5,36.0,0.2,0.0,0.1,10.5,0.0,21.5,0.0,0.478,10.6,0.0,0.0,0.024
7734,1983,Danny Vranes,SF,24,SEA,2,,28.0,3.0,8.5,0.353,0.0,0.0,,3.0,8.5,0.353,0.353,0.0,0.0,,4.5,5.0,9.5,0.5,0.0,0.5,0.5,3.5,6.0,2.5,1.1,-5.9,-2.1,19.3,0.0,0.0,0.0,56.0,-3.8,13.7,0.0,8.5,0.0,5.6,16.1,0.353,12.9,-0.1,0.0,0.012
7735,1983,Truck Robinson,PF,31,NYK,6,,34.2,6.5,12.2,0.534,0.0,0.0,,6.5,12.2,0.534,0.534,2.7,4.7,0.571,3.5,7.5,11.0,2.2,1.7,0.3,2.3,4.2,15.7,10.0,0.6,3.8,0.8,25.5,0.3,0.0,0.384,205.0,3.0,12.0,0.3,18.0,2.4,14.1,18.8,0.551,20.7,0.3,0.6,0.138
7736,1983,Mychal Thompson,C,28,POR,7,,40.6,5.7,12.1,0.471,0.0,0.0,,5.7,12.1,0.471,0.471,3.6,5.4,0.658,2.3,5.7,8.0,5.6,0.9,1.1,4.0,3.4,15.0,18.9,1.6,1.2,1.0,16.0,0.2,0.0,0.447,284.0,0.2,6.2,0.0,12.5,1.0,21.6,11.0,0.516,19.2,0.2,0.2,0.034
7737,1983,Micheal Ray Richardson,PG,27,NJN,2,,29.0,4.0,10.5,0.381,0.0,0.5,0.0,4.0,10.0,0.4,0.381,1.5,2.5,0.6,1.0,3.0,4.0,2.5,2.5,0.0,2.0,1.5,9.5,11.7,0.0,-2.7,1.7,12.6,0.0,0.048,0.238,58.0,-4.4,3.8,-0.1,10.2,4.2,14.7,8.0,0.409,19.2,0.0,0.0,-0.026
7738,1983,Billy McKinney,PG,27,DEN,8,,14.1,3.3,5.8,0.565,0.0,0.0,,3.3,5.8,0.565,0.565,1.3,2.3,0.556,0.6,1.0,1.6,2.3,0.3,0.0,0.9,1.9,7.8,21.9,0.0,-0.9,-0.7,7.2,0.0,0.0,0.391,113.0,-0.2,4.2,0.2,15.4,0.8,11.5,5.6,0.575,20.9,0.0,0.2,0.086
7739,1983,Johnny Moore,PG,24,SAS,11,,37.6,9.5,17.9,0.533,0.8,1.5,0.529,8.7,16.4,0.533,0.556,2.5,3.2,0.8,0.7,3.5,4.3,14.6,2.5,0.3,2.5,3.7,22.5,49.7,0.4,9.4,2.0,9.0,0.4,0.086,0.178,414.0,7.4,2.0,1.8,25.6,3.0,11.6,5.7,0.581,22.1,1.2,2.2,0.256
7740,1983,Sidney Moncrief,SG,25,MIL,9,,41.9,6.9,15.8,0.437,0.0,0.1,0.0,6.9,15.7,0.44,0.437,5.1,6.8,0.754,3.1,3.6,6.7,3.7,2.0,0.3,3.0,2.8,18.9,13.0,0.5,2.8,-0.3,9.8,0.5,0.007,0.43,377.0,3.1,8.0,0.4,15.4,2.4,13.8,8.9,0.503,21.8,0.5,0.9,0.116
7741,1983,Paul Mokeski,C,26,MIL,4,,3.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,0.0,,0.3,0.3,0.5,0.3,0.3,0.0,0.0,0.3,1.0,12.4,0.0,6.7,1.7,9.6,0.0,0.0,0.0,12.0,5.0,8.9,0.0,17.4,4.2,0.0,9.3,0.5,14.0,0.0,0.0,0.197
7742,1983,Steve Mix,SF,35,LAL,8,,3.3,0.3,0.6,0.4,0.0,0.0,,0.3,0.6,0.4,0.4,0.4,0.4,1.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.8,0.9,0.0,0.0,-7.5,-2.1,4.2,0.0,0.0,0.6,26.0,-5.3,0.0,0.0,3.8,0.0,0.0,2.1,0.554,9.9,0.0,0.0,0.074
7743,1983,Mike Mitchell,SF,27,SAS,11,,38.4,9.3,18.2,0.51,0.1,0.2,0.5,9.2,18.0,0.51,0.513,2.3,3.0,0.758,3.0,6.5,9.5,1.1,0.6,1.7,2.3,3.1,20.9,3.6,2.3,-0.3,-1.0,16.4,0.4,0.01,0.165,422.0,0.7,8.3,0.5,15.5,0.7,10.4,12.5,0.536,21.6,0.2,0.9,0.099
7744,1983,Tom McMillen,C,30,ATL,3,,13.0,1.3,4.0,0.333,0.0,0.0,,1.3,4.0,0.333,0.333,0.7,0.7,1.0,1.0,1.3,2.3,0.7,0.3,0.7,1.0,1.7,3.3,7.9,2.8,-2.9,0.4,10.3,0.1,0.0,0.167,39.0,-3.4,8.1,-0.1,6.4,1.3,18.9,9.3,0.388,18.0,0.0,0.0,-0.026
7745,1983,Kevin McHale,PF,25,BOS,7,,25.3,4.9,8.9,0.548,0.0,0.1,0.0,4.9,8.7,0.557,0.548,1.4,2.6,0.556,2.1,3.9,6.0,0.7,0.4,1.0,1.4,2.3,11.1,4.6,2.3,1.1,-0.2,16.4,0.3,0.016,0.29,177.0,1.3,9.0,0.2,15.0,0.8,12.5,12.7,0.558,18.9,0.1,0.4,0.114
7746,1983,Calvin Natt,SF,26,POR,7,,39.1,7.1,14.6,0.49,0.1,0.3,0.5,7.0,14.3,0.49,0.495,4.4,6.9,0.646,3.1,6.0,9.1,1.6,1.1,0.1,1.3,2.0,18.9,5.9,0.2,2.1,-0.7,17.4,0.2,0.02,0.471,274.0,2.9,8.8,0.5,16.7,1.4,6.8,13.0,0.536,20.3,0.3,0.7,0.129
7747,1983,Mike McGee,SF,23,LAL,6,,4.2,0.7,1.8,0.364,0.2,0.2,1.0,0.5,1.7,0.3,0.409,0.5,0.7,0.75,0.8,0.3,1.2,0.2,0.0,0.0,0.7,0.8,2.0,5.2,0.0,-9.5,-6.0,8.6,0.0,0.091,0.364,25.0,-3.5,22.4,0.0,7.1,0.0,23.9,15.4,0.47,27.3,0.0,0.0,-0.062
7748,1983,Hank McDowell,PF,23,POR,2,,2.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,57.6,0.0,4.9,10.2,56.8,0.0,0.0,0.0,4.0,-5.3,0.0,0.0,7.9,0.0,0.0,27.9,0.0,10.5,0.0,0.0,0.034
7749,1983,Bob McAdoo,C,31,LAL,8,,20.8,4.6,10.5,0.44,0.3,0.8,0.333,4.4,9.8,0.449,0.452,1.4,1.8,0.786,1.9,3.9,5.8,0.6,1.4,1.3,1.8,2.9,10.9,4.3,3.3,-1.3,0.0,20.2,0.3,0.071,0.167,166.0,-1.3,10.1,-0.1,15.8,3.2,13.4,15.3,0.482,25.6,0.0,0.2,0.058
7750,1983,Cedric Maxwell,SF,27,BOS,7,,35.1,4.1,7.9,0.527,0.0,0.0,,4.1,7.9,0.527,0.527,4.6,5.4,0.842,3.3,4.0,7.3,3.3,0.6,0.6,2.7,2.6,12.9,13.5,0.9,2.5,0.0,12.3,0.3,0.0,0.691,246.0,2.5,10.0,0.4,14.7,0.8,20.9,11.1,0.627,15.5,0.3,0.7,0.141
7751,1983,Wes Matthews,PG,23,ATL,3,,12.7,1.0,3.0,0.333,0.0,0.3,0.0,1.0,2.7,0.375,0.333,1.3,1.7,0.8,0.0,0.0,0.0,3.7,0.0,0.3,1.0,1.7,3.3,43.1,1.5,-1.5,-1.5,0.0,0.0,0.111,0.556,38.0,0.0,0.0,0.0,9.1,0.0,21.1,0.0,0.446,16.5,0.0,0.0,0.022
7752,1983,Clint Richardson,SG,26,PHI,13,,24.5,2.8,6.4,0.446,0.0,0.0,,2.8,6.4,0.446,0.446,1.1,1.3,0.824,1.1,1.9,3.0,1.8,1.2,0.2,1.1,2.8,6.8,9.6,0.5,0.3,0.8,8.5,0.4,0.0,0.205,319.0,-0.5,5.0,0.2,9.6,2.3,13.4,6.8,0.486,13.6,0.2,0.6,0.092
7753,1983,Larry Nance,PF,23,PHO,3,,34.3,4.7,11.7,0.4,0.0,0.0,,4.7,11.7,0.4,0.4,2.7,3.3,0.8,3.3,5.0,8.3,1.0,1.0,2.0,2.0,4.0,12.0,3.7,3.2,-4.7,-1.2,15.8,0.1,0.0,0.286,103.0,-3.5,9.5,0.0,11.4,1.4,13.2,12.5,0.457,17.3,-0.1,0.1,0.041
7754,1983,Mark McNamara,C,23,PHI,2,,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,47.6,9.2,54.3,0.0,0.0,0.0,2.0,38.3,0.0,0.1,85.2,0.0,0.0,27.9,1.0,41.6,0.0,0.1,1.486
7755,1983,Norm Nixon,PG,27,LAL,14,,38.4,8.1,16.9,0.477,0.2,0.5,0.429,7.9,16.4,0.478,0.483,2.6,3.6,0.74,0.9,2.5,3.4,6.4,1.3,0.1,2.4,2.9,19.0,23.2,0.1,-0.5,-1.5,7.0,0.2,0.03,0.211,538.0,1.0,2.7,0.7,15.0,1.6,11.6,4.9,0.514,22.2,0.2,0.9,0.082
7756,1983,Jim Paxson,SG,25,POR,7,,37.1,9.7,16.6,0.586,0.3,0.6,0.5,9.4,16.0,0.589,0.595,3.6,4.7,0.758,0.6,1.6,2.1,2.6,1.3,0.1,2.1,1.6,23.3,11.4,0.2,4.1,0.0,4.8,0.1,0.034,0.284,260.0,4.0,1.7,0.6,19.0,1.7,10.3,3.2,0.624,23.6,0.4,0.8,0.142
7757,1983,Kurt Rambis,PF,24,LAL,15,,25.1,3.0,5.3,0.57,0.0,0.0,,3.0,5.3,0.57,0.57,1.5,2.3,0.657,1.8,4.2,6.0,1.3,0.9,1.1,1.5,3.4,7.5,6.2,2.3,-0.1,0.6,18.1,0.4,0.0,0.443,377.0,-0.7,8.0,0.3,12.2,1.6,19.6,13.1,0.599,12.7,0.2,0.7,0.094
7758,1983,Ed Rains,SF,26,SAS,3,,3.7,0.7,1.7,0.4,0.0,0.3,0.0,0.7,1.3,0.5,0.4,0.0,0.0,,0.3,0.0,0.3,0.3,0.0,0.0,0.3,0.0,1.3,10.6,0.0,-6.8,-4.9,0.0,0.0,0.2,0.0,11.0,-1.9,9.6,0.0,5.6,0.0,16.7,4.6,0.4,20.8,0.0,0.0,-0.079
7759,1983,Paul Pressey,SG,24,MIL,9,,16.7,2.1,5.2,0.404,0.0,0.1,0.0,2.1,5.1,0.413,0.404,0.9,2.2,0.4,1.6,2.1,3.7,1.6,1.0,0.7,2.0,2.6,5.1,13.1,2.3,-1.0,1.0,14.6,0.3,0.021,0.426,150.0,-2.0,10.0,-0.3,9.0,3.0,24.4,12.2,0.412,20.7,0.0,-0.1,-0.022
7760,1983,Charles Pittman,PF,24,PHO,1,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.1,-3.8,0.0,0.0,,,1.0,-5.3,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.008
7761,1983,Eddie Phillips,SF,21,NJN,2,,6.0,1.5,3.0,0.5,0.0,1.0,0.0,1.5,2.0,0.75,0.5,0.5,2.0,0.25,1.5,1.0,2.5,1.5,0.0,0.0,0.5,1.0,3.5,40.0,0.0,3.5,-1.2,20.3,0.0,0.333,0.667,12.0,4.8,27.6,0.0,22.0,0.0,11.4,24.1,0.451,29.8,0.0,0.0,0.064
7762,1983,Roger Phegley,SG,26,SAS,8,,4.8,1.1,2.1,0.529,0.4,0.5,0.75,0.8,1.6,0.462,0.618,0.4,0.5,0.75,0.1,0.9,1.0,0.1,0.0,0.0,0.1,0.8,3.0,3.3,0.0,1.0,-0.8,17.7,0.0,0.235,0.235,38.0,1.8,2.8,0.1,16.6,0.0,5.1,10.6,0.64,19.8,0.0,0.1,0.176
7763,1983,James Ray,PF,25,DEN,3,,6.0,0.3,2.0,0.167,0.0,0.0,,0.3,2.0,0.167,0.167,0.3,1.3,0.25,0.3,0.7,1.0,0.0,0.0,0.3,0.0,1.0,1.0,0.0,2.7,-14.0,-3.8,11.2,0.0,0.0,0.667,18.0,-10.1,5.3,-0.1,-2.3,0.0,0.0,8.2,0.193,16.7,-0.1,-0.1,-0.193
7764,1983,Billy Paultz,C,34,SAS,11,,12.1,1.2,2.9,0.406,0.0,0.0,,1.2,2.9,0.406,0.406,0.4,0.4,1.0,1.0,1.9,2.9,1.0,0.4,0.2,0.5,1.6,2.7,8.8,0.8,-1.9,0.1,15.1,0.1,0.0,0.125,133.0,-2.0,8.7,0.0,8.5,1.3,15.1,12.1,0.444,11.4,0.0,0.2,0.058
7765,1983,Mike O'Koren,SF,24,NJN,2,,9.0,1.0,4.0,0.25,0.0,0.0,,1.0,4.0,0.25,0.25,0.0,0.0,,0.5,2.5,3.0,1.5,0.0,0.0,1.0,1.5,2.0,21.8,0.0,-13.2,-2.7,33.8,0.0,0.0,0.0,18.0,-10.5,6.1,-0.1,1.2,0.0,20.0,19.3,0.25,22.7,-0.1,-0.1,-0.203
7766,1983,Audie Norris,C,22,POR,7,,7.6,1.0,1.9,0.538,0.0,0.0,,1.0,1.9,0.538,0.538,0.1,0.3,0.5,0.4,1.3,1.7,0.7,0.3,0.3,0.3,0.7,2.1,12.8,2.1,3.8,2.5,19.3,0.1,0.0,0.154,53.0,1.3,6.2,0.1,13.9,1.9,12.6,12.6,0.54,12.6,0.1,0.1,0.107
7767,1983,Moses Malone,C,27,PHI,13,,40.3,9.7,18.1,0.536,0.0,0.1,0.0,9.7,18.0,0.538,0.536,6.6,9.2,0.717,5.4,10.5,15.8,1.5,1.5,1.9,3.1,3.1,26.0,6.1,2.8,6.4,-0.4,28.2,1.2,0.004,0.511,524.0,6.8,15.3,1.6,25.7,1.8,12.2,21.9,0.587,26.0,1.1,2.8,0.26
7768,1983,Louis Orr,SF,24,NYK,6,,17.5,3.0,7.8,0.383,0.0,0.0,,3.0,7.8,0.383,0.383,1.7,1.7,1.0,1.3,2.2,3.5,0.5,0.8,0.7,1.3,1.7,7.7,4.4,2.2,-0.5,0.1,14.4,0.1,0.0,0.213,105.0,-0.6,8.9,-0.1,12.1,2.4,13.5,11.7,0.447,24.1,0.0,0.0,0.016
7769,1983,Robert Parish,C,29,BOS,7,,35.6,6.1,12.7,0.483,0.0,0.0,,6.1,12.7,0.483,0.483,2.4,2.9,0.85,3.0,7.6,10.6,1.3,0.7,1.3,2.4,2.6,14.7,5.7,2.1,0.7,-0.1,22.9,0.4,0.0,0.225,249.0,0.8,9.0,0.1,14.7,1.0,14.8,15.9,0.527,19.3,0.2,0.5,0.103
7770,1982,Glen Gondrezick,SF,26,DEN,3,,17.0,2.7,6.7,0.4,0.0,0.3,0.0,2.7,6.3,0.421,0.4,0.7,1.0,0.667,1.0,1.7,2.7,3.0,0.7,0.3,0.0,2.7,6.0,20.9,1.0,1.7,1.4,11.2,0.0,0.05,0.15,51.0,0.3,6.3,0.1,14.2,1.8,0.0,8.7,0.422,16.2,0.0,0.1,0.082
7771,1982,Gerald Henderson,PG,26,BOS,12,,25.8,3.2,7.8,0.409,0.0,0.2,0.0,3.2,7.6,0.418,0.409,2.0,2.9,0.686,1.0,1.1,2.1,4.0,1.2,0.2,2.1,2.5,8.3,21.6,0.4,-0.2,-0.4,4.3,0.4,0.022,0.376,310.0,0.2,4.2,0.0,10.3,2.2,18.7,4.2,0.461,17.5,0.1,0.4,0.067
7772,1982,Spencer Haywood,PF,32,WSB,7,,33.0,8.1,16.4,0.496,0.0,0.0,,8.1,16.4,0.496,0.496,3.7,5.0,0.743,2.3,3.3,5.6,1.0,0.6,2.0,2.1,4.0,20.0,5.8,3.6,4.2,0.3,11.5,0.3,0.0,0.304,231.0,3.8,7.6,0.3,18.2,0.9,10.3,9.5,0.537,26.4,0.3,0.7,0.136
7773,1982,Elvin Hayes,PF,36,HOU,3,,41.3,5.7,16.7,0.34,0.0,0.0,,5.7,16.7,0.34,0.34,2.7,5.0,0.533,2.3,7.7,10.0,1.0,0.7,3.3,2.0,4.0,14.0,4.0,4.5,-2.7,0.6,19.6,0.2,0.0,0.3,124.0,-3.4,5.3,-0.2,10.4,0.9,9.6,12.1,0.371,22.3,0.0,-0.1,-0.023
